,avg poll conc.,stack speed,wind speed,Wind dir,Stack height,Q,long,lat,Z0,X,Y,Z,conc. at a point,output,day,month,year,season
1453,79.03016287802106,5.966891274187089,3.643160635074929,5.0,254.1887339639688,151.29574726808033,8.0,4.0,2.0,836.0,884.0,455.0,5.930662417858903e-09,75.94295346671744,28.0,11.0,2020.0,13.0
1454,52.25295629249364,3.6718089098380577,4.923455390441086,7.0,273.5600886931421,145.10187050106526,8.0,4.0,2.0,653.0,301.0,574.0,3.3120361621514e-09,74.0899146062024,29.0,11.0,2020.0,13.0
1455,62.89421489123549,3.78163973343833,4.7268988501016045,2.0,257.43377146280034,166.1649632380541,3.0,8.0,0.03,716.0,382.0,514.0,1.4458388707120214e-21,67.49097568907199,30.0,11.0,2020.0,13.0
1456,60.04998967907162,8.145244473423432,5.480934012355736,0.0,217.93996014084968,292.7432446621523,7.0,2.0,1.0,82.0,378.0,110.0,5.117720058969662e-89,71.55348730133954,31.0,11.0,2020.0,13.0
1457,57.813327082671925,1.3508436587693438,4.3877529167837555,1.0,280.59043731558955,357.89131366646205,1.0,2.0,0.0002,864.0,948.0,159.0,5.315532806495833e-55,67.15828102612166,1.0,12.0,2020.0,13.0
1458,70.55435035573278,1.331205929635701,4.4387767138645255,0.0,253.27098094314164,157.3995021936775,7.0,2.0,1.0,593.0,113.0,188.0,0.0001273830257576011,33.91666333994038,2.0,12.0,2020.0,13.0
1459,45.741288249547296,2.2071967584561087,2.493649225457676,1.0,275.55598889848955,166.56586158035526,9.0,1.0,4.0,671.0,207.0,960.0,1.2962795268240065e-12,61.526347781797554,3.0,12.0,2020.0,13.0
1460,66.5454145761009,-0.34695680379532234,4.904654135938401,2.0,223.4276117492715,119.20254288327655,4.0,6.0,0.1,822.0,989.0,683.0,6.237129670952549e-34,69.59567961301317,4.0,12.0,2020.0,13.0
1461,62.72755804040001,3.496552708663829,5.0583317338738745,2.0,265.1136142771634,112.15748156126588,4.0,6.0,0.1,287.0,390.0,828.0,3.563162395933933e-213,62.33143024063323,5.0,12.0,2020.0,13.0
1462,70.33067987641606,5.424835544949962,5.372234129005475,2.0,266.38534317878407,254.67004139974597,6.0,9.0,0.5,478.0,421.0,783.0,5.113316466326277e-41,74.84897241509205,6.0,12.0,2020.0,13.0
1463,70.9864050713107,6.820429729009389,1.901387736187397,3.0,213.6091483875865,249.28906644582224,4.0,6.0,0.1,229.0,21.0,537.0,1.3565816172717056e-104,72.568739331195,7.0,12.0,2020.0,13.0
1464,60.992666347048406,2.225623149606791,3.5970721425132464,7.0,257.88634998156334,73.68766401094689,5.0,3.0,0.25,932.0,289.0,361.0,1.3379825603088742e-06,63.33607476190686,8.0,12.0,2020.0,13.0
1465,58.87699553095292,4.246096276107442,4.756255149657256,3.0,239.60960547061148,427.29468622877965,1.0,2.0,0.0002,47.0,16.0,328.0,0.0,84.83134854811803,9.0,12.0,2020.0,13.0
1466,74.34615310978461,3.5513533558360204,2.1181051268323223,6.0,248.6695997608495,280.519044204844,1.0,2.0,0.0002,838.0,254.0,24.0,2.7212098894413533e-09,66.36583279332378,10.0,12.0,2020.0,13.0
1467,52.00745428725662,3.9711444283993447,5.228539316490944,1.0,240.2473665594705,299.9824466154385,1.0,2.0,0.0002,261.0,312.0,50.0,7.582281912558319e-76,67.97847580961584,11.0,12.0,2020.0,13.0
1468,55.16436995317009,3.6804269024709386,3.2793124173877217,0.0,244.72008437954864,321.63969562171485,6.0,9.0,0.5,906.0,825.0,662.0,3.1059658440248443e-15,60.3576120456498,12.0,12.0,2020.0,13.0
1469,93.87729078913546,0.3680014974243009,5.887329499575644,7.0,268.0272350603239,185.9081670325948,9.0,1.0,4.0,613.0,761.0,898.0,3.929829872273361e-15,86.30478272861578,13.0,12.0,2020.0,13.0
1470,53.27829879531573,2.5515932215088983,6.993658461908378,1.0,234.1350317338619,265.1440198951253,1.0,2.0,0.0002,47.0,571.0,231.0,0.0,83.06872366435012,14.0,12.0,2020.0,13.0
1471,67.76460022342947,4.3803942284406485,3.6727459752873233,4.0,227.86121787653954,172.97946677940817,8.0,4.0,2.0,776.0,42.0,254.0,6.486807906978122e-05,71.87924918308815,15.0,12.0,2020.0,13.0
1472,70.97573580249035,2.363180266149346,3.893440890518711,2.0,244.64668729348003,202.66697855993627,9.0,1.0,4.0,622.0,552.0,99.0,6.186281791550501e-06,76.34123545037555,16.0,12.0,2020.0,13.0
1473,42.99343607681435,1.371367712507901,6.1358856249893705,4.0,216.68541097009881,241.13598929170163,5.0,3.0,0.25,400.0,292.0,230.0,1.4938726289264189e-09,76.52890620746959,17.0,12.0,2020.0,13.0
1474,67.4114700084148,4.789999295148457,4.695387422803208,4.0,230.60564400492288,228.01598144874146,1.0,2.0,0.0002,228.0,940.0,331.0,0.0,66.27027570246962,18.0,12.0,2020.0,13.0
1475,46.57702272620367,2.3405273544222416,2.6641212187998495,3.0,277.8950692002661,223.46698324629713,9.0,1.0,4.0,196.0,549.0,693.0,9.361569346828328e-58,53.39918370014065,19.0,12.0,2020.0,13.0
1476,64.09817087953974,2.307899203699603,5.111406069873127,5.0,211.97909594050878,344.8482893762929,3.0,8.0,0.03,748.0,683.0,713.0,1.3292588144149262e-44,81.10987831958336,20.0,12.0,2020.0,13.0
1477,52.75705623592801,4.865712308103917,4.397093214675851,1.0,218.47475116791057,143.68107615182072,9.0,1.0,4.0,436.0,322.0,152.0,1.6918638625445776e-05,69.92625190575586,21.0,12.0,2020.0,13.0
1478,43.98494687500116,4.571031466697114,4.490192018387835,5.0,213.25573449238837,256.2264208904135,1.0,2.0,0.0002,264.0,475.0,292.0,8.470455519640224e-190,67.98628826010707,22.0,12.0,2020.0,13.0
1479,75.56548375647856,3.3762617293553143,4.460891091233849,1.0,227.18843069387233,331.4377960773793,2.0,4.0,0.005,836.0,652.0,983.0,1.3495414505741413e-92,49.56715038040904,23.0,12.0,2020.0,13.0
1480,49.43796919015588,5.252000049214766,6.499346715217256,6.0,259.67377230850076,231.40004991485895,7.0,2.0,1.0,940.0,620.0,377.0,1.0977747115217695e-07,73.30191694982223,24.0,12.0,2020.0,13.0
1481,69.35029903733768,2.502847383627633,4.801374808274248,6.0,267.40834072077155,256.00496110378543,5.0,3.0,0.25,701.0,243.0,672.0,4.497320046110628e-19,61.94912683134583,25.0,12.0,2020.0,13.0
1482,64.07650242529031,6.070707385261188,4.0017828404032,3.0,266.35081690860693,98.11355451832515,7.0,2.0,1.0,583.0,721.0,316.0,9.285190569086278e-12,75.24295043248348,26.0,12.0,2020.0,13.0
1483,64.57033139507968,0.8970146541016799,3.4315295636232577,4.0,284.3029455361202,208.12562788577011,7.0,2.0,1.0,816.0,814.0,911.0,5.615938161267674e-20,74.4610613343931,27.0,12.0,2020.0,13.0
1484,53.24850034264043,3.6027353873464407,3.681423711958247,2.0,255.98449867426808,266.22088365799857,5.0,3.0,0.25,80.0,191.0,328.0,1.3535812368840925e-187,65.1141646025051,28.0,12.0,2020.0,13.0
1485,65.91925256445928,5.443225527689073,4.993375126071572,0.0,266.90860078614287,472.41474694032667,3.0,8.0,0.03,397.0,824.0,316.0,6.235815579755904e-78,84.12242001144999,29.0,12.0,2020.0,13.0
1486,47.94002634902547,3.928622215623167,4.363090899504604,3.0,247.335251583071,381.68340129462075,2.0,4.0,0.005,450.0,409.0,306.0,1.3152665235489796e-33,85.3759671775926,30.0,12.0,2020.0,13.0
1487,73.61250900178084,1.1574450380368584,4.898176270544486,6.0,235.72654096037672,220.8054238964881,2.0,4.0,0.005,811.0,328.0,977.0,6.867909653609357e-86,58.96206392967349,31.0,12.0,2020.0,13.0
1488,52.97440652770171,0.5533991450234788,2.2884313050440683,6.0,221.44845769626204,217.87089862798106,4.0,6.0,0.1,746.0,384.0,20.0,2.4407643824503636e-07,58.66760478002233,1.0,1.0,2021.0,13.0
1489,58.602857981110525,3.3076812138440994,2.9166116985388464,0.0,267.73719026112303,285.4221194416623,4.0,6.0,0.1,824.0,993.0,23.0,1.137893208323206e-19,59.84012600465913,2.0,1.0,2021.0,13.0
1490,64.266006816404,4.3325266549142505,3.3429430502356916,0.0,276.3296543010344,258.6513895300726,8.0,4.0,2.0,810.0,581.0,189.0,4.026074263792999e-06,60.65036746998831,3.0,1.0,2021.0,13.0
1491,73.57002062049828,5.1599183067463805,4.878890023904562,4.0,250.00479901981527,143.91482908855664,9.0,1.0,4.0,415.0,694.0,419.0,2.0487478588880105e-11,80.38076460484507,4.0,1.0,2021.0,13.0
1492,64.8411815284438,2.0791613021237483,5.483777532452312,7.0,269.3047801183527,152.5233719294415,2.0,4.0,0.005,776.0,623.0,703.0,5.657076113460291e-58,60.08056633428538,5.0,1.0,2021.0,13.0
1493,67.80458626154126,0.8770305335217392,4.699426067083491,4.0,250.1395136288584,288.000855519497,4.0,6.0,0.1,113.0,422.0,936.0,0.0,61.34035386602894,6.0,1.0,2021.0,13.0
1494,54.11955789826221,5.238257875762674,5.844890837872455,5.0,233.23836887008963,251.35661629768595,6.0,9.0,0.5,812.0,936.0,287.0,7.525624184654487e-13,83.0327043902947,7.0,1.0,2021.0,13.0
1495,42.728810010968814,2.92446628449244,5.042223641565321,0.0,265.8817182220844,242.83588733078568,2.0,4.0,0.005,109.0,847.0,404.0,0.0,61.50561062768267,8.0,1.0,2021.0,13.0
1496,39.41349161305874,4.75569175572106,5.357757907751076,0.0,228.10796001908668,190.5738818783092,9.0,1.0,4.0,749.0,578.0,606.0,2.8323005608618894e-08,71.18968214965436,9.0,1.0,2021.0,13.0
1497,51.702153699871985,5.60980790637978,3.8018243706574424,7.0,264.98219796758093,203.68682065771267,9.0,1.0,4.0,496.0,521.0,449.0,1.608516868840973e-08,76.72204052836574,10.0,1.0,2021.0,13.0
1498,67.01678029675142,3.8577941648757883,4.6505888848003405,4.0,259.5215956998881,212.96554497956265,9.0,1.0,4.0,15.0,282.0,207.0,0.0,73.52779581406055,11.0,1.0,2021.0,13.0
1499,51.213310619218504,1.6463690525575025,3.7319468557654667,2.0,273.9484176612695,213.902918897961,9.0,1.0,4.0,172.0,800.0,934.0,3.8248802358469306e-148,59.04573201024074,12.0,1.0,2021.0,13.0
1500,59.98575024973805,3.6661991667454887,-0.08902867673245485,3.0,267.8672141699784,333.79296941202773,8.0,4.0,2.0,448.0,708.0,496.0,-6.442458730216832e-15,64.2620830670184,13.0,1.0,2021.0,13.0
1501,38.37345461240551,1.3970116275842914,4.306092126442746,1.0,216.49688514509705,238.34253050974988,8.0,4.0,2.0,317.0,133.0,875.0,1.2009049610159488e-50,76.92461035549951,14.0,1.0,2021.0,13.0
1502,62.61825266001184,4.13244181792682,3.3900317733098384,2.0,226.34942544404075,210.7935432364008,3.0,8.0,0.03,67.0,772.0,470.0,0.0,56.20456731074833,15.0,1.0,2021.0,13.0
1503,48.31649029173046,2.8666202390646065,5.553251778991278,2.0,220.3816047412016,141.85585462108295,3.0,8.0,0.03,561.0,572.0,340.0,5.511092740915213e-26,50.30698503685972,16.0,1.0,2021.0,13.0
1504,65.99032019141632,3.817853192001336,3.848209135706277,4.0,273.2159860175841,280.86239382439567,9.0,1.0,4.0,521.0,614.0,943.0,4.780551593979866e-19,73.22124443884715,17.0,1.0,2021.0,13.0
1505,50.87846986746729,4.058170537931836,3.9250111360899167,1.0,253.1590388029497,232.12069896610683,7.0,2.0,1.0,453.0,313.0,153.0,3.6566646918396278e-06,85.89240768667658,18.0,1.0,2021.0,13.0
1506,59.809506634643476,0.8592208151268217,3.326967675843525,0.0,262.0597888416594,201.0742624610046,6.0,9.0,0.5,34.0,833.0,842.0,0.0,63.132679921919305,19.0,1.0,2021.0,13.0
1507,76.11420637257598,3.405363835102247,4.845954355423004,5.0,277.21148899935014,276.47999843536707,1.0,2.0,0.0002,878.0,943.0,640.0,5.034898804605841e-97,62.59863363155821,20.0,1.0,2021.0,13.0
1508,66.94393622207332,5.284507688356905,3.5159353835578866,7.0,256.1184675628258,207.85932098729631,1.0,2.0,0.0002,194.0,394.0,603.0,0.0,78.7960645420722,21.0,1.0,2021.0,13.0
1509,62.873597670008365,1.5879675541246712,5.684937832432872,1.0,252.34399797652526,232.57424794932396,1.0,2.0,0.0002,62.0,410.0,193.0,0.0,85.36957683356526,22.0,1.0,2021.0,13.0
1510,72.38435497764412,2.941204700383181,5.780295220614995,7.0,210.55023855021096,63.07569043062574,7.0,2.0,1.0,391.0,432.0,432.0,1.9270482803206767e-16,57.71428329881722,23.0,1.0,2021.0,13.0
1511,49.62734420643268,4.9575175007983425,5.0811776001679405,4.0,220.0557150381325,308.81750074894586,9.0,1.0,4.0,849.0,43.0,578.0,1.13781628596968e-06,77.03751856820874,24.0,1.0,2021.0,13.0
1512,63.019268306677205,1.3577363153469386,4.517549885310177,0.0,237.06509298096623,278.81019378093544,6.0,9.0,0.5,903.0,790.0,931.0,1.1603623109091683e-22,87.28326239815507,25.0,1.0,2021.0,13.0
1513,50.04162453491878,5.8095707320353,4.422619503469737,2.0,266.17322347600407,274.2115290661939,3.0,8.0,0.03,572.0,200.0,449.0,4.2315932482701176e-20,66.9260830588379,26.0,1.0,2021.0,13.0
1514,73.20834892412888,2.49963296363981,5.118452603174464,0.0,249.37761796390456,249.93626305973135,8.0,4.0,2.0,906.0,928.0,771.0,6.321163409689013e-12,68.28111105642122,27.0,1.0,2021.0,13.0
1515,72.88090912876565,1.143765072102174,1.933641609260556,5.0,233.86966325303877,223.1072207664814,1.0,2.0,0.0002,270.0,329.0,903.0,0.0,72.19938595611801,28.0,1.0,2021.0,13.0
1516,33.18295718393652,2.1299376463226487,3.45893575636242,1.0,271.0177489977374,199.73081432603828,7.0,2.0,1.0,277.0,514.0,33.0,2.720028485749124e-19,81.87591222623828,29.0,1.0,2021.0,13.0
1517,50.441952089196974,2.062704900219763,5.917015238464744,5.0,239.62546959815262,260.1766395061167,3.0,8.0,0.03,828.0,608.0,441.0,6.538150560163299e-19,64.3779579528975,30.0,1.0,2021.0,13.0
1518,71.51992455635305,3.8375007776389314,3.699863817404152,0.0,255.30346888179838,339.1253217114481,4.0,6.0,0.1,103.0,294.0,544.0,0.0,70.56904678552912,31.0,1.0,2021.0,13.0
1519,57.41328500061577,5.080456544829263,3.9618179207605277,5.0,261.22944290195187,305.70979840184236,2.0,4.0,0.005,517.0,279.0,253.0,2.5667643149228247e-14,82.87474544051575,1.0,2.0,2021.0,13.0
1520,68.46996684859356,1.1322365199284392,6.431120280046484,2.0,250.46834410378722,344.72614281153506,3.0,8.0,0.03,498.0,296.0,893.0,1.4738517052356792e-117,72.01093059142387,2.0,2.0,2021.0,13.0
1521,46.08504846393715,5.516223674768788,3.843882524075905,0.0,241.59249758003986,363.47171433352537,2.0,4.0,0.005,478.0,316.0,528.0,2.3307776983978123e-63,72.54629890739935,3.0,2.0,2021.0,13.0
1522,56.87269745828005,2.555156603959813,5.248044847194974,4.0,241.7918563913234,107.37586911047654,9.0,1.0,4.0,634.0,71.0,300.0,2.3687526694096796e-05,59.96484751679878,4.0,2.0,2021.0,13.0
1523,44.07688519333661,3.3908629849047287,6.954957271118811,3.0,211.64475020408236,238.80616000265243,8.0,4.0,2.0,55.0,686.0,318.0,0.0,88.42447907389766,5.0,2.0,2021.0,13.0
1524,67.86573224505355,2.787138285632424,6.754656156489276,0.0,265.92238856608265,171.4866059195891,4.0,6.0,0.1,790.0,815.0,991.0,9.996083077478995e-54,88.78243279693265,6.0,2.0,2021.0,13.0
1525,70.25630787991194,1.7778562395578337,3.517874083500435,4.0,276.5101660651717,248.55536814189625,4.0,6.0,0.1,580.0,130.0,932.0,6.062819157563825e-66,70.84575326152655,7.0,2.0,2021.0,13.0
1526,49.340772402688486,3.2950549643327234,4.597788606294542,5.0,241.7907840822742,313.8829868836734,7.0,2.0,1.0,838.0,547.0,807.0,1.1302777394278362e-14,62.615447597384986,8.0,2.0,2021.0,13.0
1527,55.201578391575964,4.1538451384406025,5.179684662846402,7.0,241.8156985875332,222.4297400717979,7.0,2.0,1.0,82.0,753.0,396.0,0.0,87.9174708631813,9.0,2.0,2021.0,13.0
1528,72.59709753413365,3.5102395587097286,4.374910107702553,5.0,267.1250316166948,329.1428127865083,1.0,2.0,0.0002,153.0,59.0,694.0,0.0,79.42003064957721,10.0,2.0,2021.0,13.0
1529,63.7881012011391,1.6201220795628306,4.345618209625737,7.0,254.48173536603025,297.8414954274584,5.0,3.0,0.25,720.0,824.0,928.0,1.1121184655502554e-42,66.75136605925016,11.0,2.0,2021.0,13.0
1530,49.88280555463343,1.848315936692313,4.353236766538418,7.0,267.50399306893667,317.6326858117293,6.0,9.0,0.5,771.0,401.0,113.0,4.1966865664047155e-06,60.626584221989226,12.0,2.0,2021.0,13.0
1531,72.91155309793865,4.404160742941937,5.2953760632766596,0.0,246.4194219420415,237.89842935641738,7.0,2.0,1.0,193.0,282.0,606.0,8.022093319996887e-88,81.97211561655777,13.0,2.0,2021.0,13.0
1532,54.40535591934711,4.7144302391881086,4.151073522880042,0.0,212.67912310134503,264.0982218728658,7.0,2.0,1.0,255.0,379.0,457.0,4.407851704024588e-33,74.40714568497538,14.0,2.0,2021.0,13.0
1533,69.48339811635813,4.50959614584772,3.903003182332456,6.0,250.48470298409995,140.23892629503115,8.0,4.0,2.0,338.0,520.0,288.0,3.631304974008887e-12,62.80892452813194,15.0,2.0,2021.0,13.0
1534,51.530222935261854,0.4862807794881836,5.200393370148131,5.0,231.04782195386764,281.64781940469754,6.0,9.0,0.5,928.0,519.0,47.0,1.3875865929221056e-06,68.32509058182653,16.0,2.0,2021.0,13.0
1535,48.881143033674896,3.134508616621651,5.141386241842609,6.0,206.58546821896113,161.31403655519713,9.0,1.0,4.0,629.0,547.0,846.0,9.728262211471547e-13,56.66105531400976,17.0,2.0,2021.0,13.0
1536,65.11279946560003,4.509324685847933,3.134264713092404,3.0,260.6464543993691,228.47049006541323,3.0,8.0,0.03,825.0,658.0,538.0,9.475626469230003e-25,81.54840572869429,18.0,2.0,2021.0,13.0
1537,74.60372901374178,4.548712817972356,6.598141896926333,1.0,240.97627653609484,400.24911004623596,4.0,6.0,0.1,196.0,294.0,633.0,1.0629724422427503e-238,62.996709095248384,19.0,2.0,2021.0,13.0
1538,31.819608020851533,1.6488819548399016,6.508071931945793,4.0,285.7907692069435,326.85080073376884,9.0,1.0,4.0,413.0,152.0,752.0,1.5786819621091512e-16,66.45526951130907,20.0,2.0,2021.0,13.0
1539,63.421596572296934,3.3818812964017986,2.94555716155229,3.0,224.0567111407166,395.9985924233035,1.0,2.0,0.0002,661.0,595.0,202.0,2.955568224728213e-39,87.60522226348569,21.0,2.0,2021.0,13.0
1540,60.53574056410181,1.4741955035196554,5.62718759428928,5.0,228.92919491561327,246.90717241200952,3.0,8.0,0.03,672.0,424.0,760.0,1.2778181243321298e-50,98.11970769315741,22.0,2.0,2021.0,13.0
1541,41.01006196822658,3.3798525691642523,4.161711887435274,2.0,234.43820357687184,294.81960008019496,3.0,8.0,0.03,643.0,970.0,542.0,5.474941386734796e-57,87.78746743977973,23.0,2.0,2021.0,13.0
1542,54.10139809747062,3.5539465017532477,3.028622907162115,0.0,245.66831530783915,125.3330842083348,6.0,9.0,0.5,850.0,418.0,389.0,1.8782422973536958e-07,59.98877507241264,24.0,2.0,2021.0,13.0
1543,51.54231492736355,2.707120028218428,2.9511330802023465,6.0,251.9851244911892,253.44131105236585,7.0,2.0,1.0,977.0,581.0,737.0,5.5639588980553536e-11,72.69715673960796,25.0,2.0,2021.0,13.0
1544,43.89784847451061,4.04285953991568,4.822643770611646,5.0,228.31716504402718,231.17622146793235,5.0,3.0,0.25,58.0,992.0,270.0,0.0,95.27876197350025,26.0,2.0,2021.0,13.0
1545,67.51077102912798,5.175241926654272,3.248025877952758,1.0,213.78529716044665,262.81716705844127,2.0,4.0,0.005,292.0,35.0,914.0,0.0,63.35396977729911,27.0,2.0,2021.0,13.0
1546,64.59770808671672,0.8047840082176219,2.685807910717578,7.0,280.92658601726333,175.94504809363184,7.0,2.0,1.0,732.0,365.0,222.0,1.482990623100494e-05,59.5444476982885,28.0,2.0,2021.0,13.0
1547,48.783042460448385,3.080995580111368,0.9019009906541475,3.0,256.65575367946514,151.7109843747097,8.0,4.0,2.0,775.0,505.0,461.0,6.873093464125534e-07,51.23694560590049,29.0,2.0,2021.0,13.0
1548,54.79635063341847,1.9632873283781547,4.334688241784064,5.0,274.71367834681564,225.33414986878648,6.0,9.0,0.5,558.0,837.0,455.0,7.721667840064578e-23,67.10820704854419,30.0,2.0,2021.0,13.0
1549,49.264953783649304,1.9219758693297848,5.901027476516409,1.0,271.4371100698895,228.65406146434213,6.0,9.0,0.5,911.0,362.0,421.0,1.568422266846762e-07,73.74755770087972,31.0,2.0,2021.0,5.0
1550,57.85909500313532,3.661239574041623,4.4102931061363355,5.0,223.91251719526468,183.42250448730536,6.0,9.0,0.5,791.0,561.0,207.0,1.5350639521846984e-07,81.56756768348333,1.0,3.0,2021.0,5.0
1551,66.28849196528594,4.53881667267987,4.427008086401701,7.0,246.55953053361574,300.25565329435597,4.0,6.0,0.1,101.0,786.0,450.0,0.0,64.11213499367705,2.0,3.0,2021.0,5.0
1552,63.831051303743706,4.995376194216753,4.325792248640391,0.0,279.41076703740185,75.10037134411107,9.0,1.0,4.0,429.0,29.0,914.0,3.0907303041053647e-21,86.15964133390993,3.0,3.0,2021.0,5.0
1553,46.466939496695886,3.2722435416616067,4.571742978380152,6.0,278.86087512502166,185.80605289310182,8.0,4.0,2.0,477.0,893.0,556.0,1.3999113697604093e-20,63.64977274396519,4.0,3.0,2021.0,5.0
1554,64.17455193623233,2.018802268519351,6.154044488972857,0.0,233.98621908187786,204.6185861130467,3.0,8.0,0.03,490.0,665.0,700.0,8.158150313705583e-94,77.83807933853618,5.0,3.0,2021.0,5.0
1555,63.59901214843192,3.9399542210745078,4.123040697345705,1.0,261.12682851669615,176.6779451161483,8.0,4.0,2.0,592.0,122.0,193.0,9.477240051054569e-05,81.51279940424267,6.0,3.0,2021.0,5.0
1556,47.47470532543359,1.6645440657024262,4.807458802351886,0.0,274.18735796351655,311.45631993190824,7.0,2.0,1.0,850.0,66.0,554.0,5.3232481293788124e-08,84.78648869428547,7.0,3.0,2021.0,5.0
1557,61.91474751345041,1.8469012757502137,3.931585215379312,1.0,282.22282384917213,120.91597766013903,2.0,4.0,0.005,492.0,259.0,703.0,4.1364181768363645e-107,60.68157474717607,8.0,3.0,2021.0,5.0
1558,51.344671564981084,1.8823223748859044,3.345200148878693,7.0,275.3448204828872,304.5208384091882,3.0,8.0,0.03,499.0,826.0,547.0,8.410232618868867e-77,57.46791670485275,9.0,3.0,2021.0,5.0
1559,55.01357200366234,-0.13359363555006176,2.415079631123943,0.0,273.54975807405685,160.41615204895595,8.0,4.0,2.0,752.0,746.0,466.0,6.953121923582925e-09,63.40718313298218,10.0,3.0,2021.0,5.0
1560,73.39475949935623,2.5037299531383836,3.028063740508597,1.0,251.18223357032855,139.78656582316285,4.0,6.0,0.1,953.0,368.0,985.0,1.1828875390251819e-31,63.61664586228581,11.0,3.0,2021.0,5.0
1561,77.75970670448898,4.968876482559972,1.7204146970309275,2.0,239.52985820946105,218.69827190596965,3.0,8.0,0.03,773.0,163.0,313.0,8.123559754650117e-07,81.24773490482934,12.0,3.0,2021.0,5.0
1562,37.42081801604836,5.542008041929688,3.884917584933717,5.0,291.82185307704424,154.3280110685075,7.0,2.0,1.0,368.0,220.0,605.0,2.3461575148681256e-26,74.09874736638122,13.0,3.0,2021.0,5.0
1563,73.93862370495216,0.7658489870477023,5.030309596129106,3.0,266.30980476478356,50.858882296763625,2.0,4.0,0.005,555.0,558.0,487.0,1.2202816552324114e-56,71.23968221752875,14.0,3.0,2021.0,5.0
1564,59.04505225317609,3.6813791580067186,4.532053062468234,2.0,264.2545051896072,174.1013101678883,7.0,2.0,1.0,905.0,105.0,406.0,5.057096593826082e-06,68.9519427476679,15.0,3.0,2021.0,5.0
1565,54.763456392139865,4.119992739564724,6.348156180961844,1.0,241.0456327450917,171.7295255427779,6.0,9.0,0.5,911.0,14.0,352.0,6.93512932986688e-06,54.636136909074246,16.0,3.0,2021.0,5.0
1566,47.14292199571657,1.1794302714315494,5.417038436687426,1.0,259.05666389372186,48.40934612624122,7.0,2.0,1.0,510.0,119.0,790.0,1.423424196328916e-25,64.09494759418342,17.0,3.0,2021.0,5.0
1567,46.70266898548244,-0.4733880872202514,4.206150107886994,4.0,261.76160628264876,151.61877362778887,3.0,8.0,0.03,69.0,141.0,579.0,0.0,56.841916306208944,18.0,3.0,2021.0,5.0
1568,55.740095817564985,3.361871193026208,8.176347690255252,1.0,251.44711206439254,87.46189615268855,2.0,4.0,0.005,851.0,778.0,288.0,4.266012217147245e-26,76.62022777766242,19.0,3.0,2021.0,5.0
1569,71.60577608531091,0.9056635226115364,3.756918632573586,1.0,248.6439700418417,231.46626075922,3.0,8.0,0.03,577.0,74.0,263.0,2.194808770243496e-06,66.73828643368527,20.0,3.0,2021.0,5.0
1570,62.567203579567575,4.440611394460063,5.436899094443122,0.0,260.9551199447255,206.2672943994363,2.0,4.0,0.005,315.0,674.0,225.0,1.0961582966100763e-115,73.08153979360227,21.0,3.0,2021.0,5.0
1571,58.973877856143545,2.8407624287981514,2.622949567159647,0.0,286.15668343245284,92.96896721891683,4.0,6.0,0.1,48.0,712.0,733.0,0.0,57.3263505614151,22.0,3.0,2021.0,5.0
1572,78.2427058236878,2.96960873853982,6.265722253167135,6.0,257.22263724758756,230.5790215467348,5.0,3.0,0.25,912.0,603.0,739.0,3.262720373783279e-18,68.80180319225047,23.0,3.0,2021.0,5.0
1573,70.77593854990229,0.13850825130412092,6.505733281614277,3.0,248.11096202183577,296.97307969199375,4.0,6.0,0.1,436.0,289.0,918.0,1.2187474309904083e-113,64.10928718279122,24.0,3.0,2021.0,5.0
1574,60.894819814916005,3.0699961793299035,2.672627457771018,6.0,273.25887086092854,219.10985844169122,3.0,8.0,0.03,560.0,313.0,983.0,1.8429310272967718e-115,72.23949375485353,25.0,3.0,2021.0,5.0
1575,56.56874122294538,5.451491335444165,7.345213098590682,2.0,273.1333993286768,99.976244096952,9.0,1.0,4.0,310.0,953.0,591.0,7.387920311146477e-31,73.22934826977858,26.0,3.0,2021.0,5.0
1576,42.18598005740823,2.1812519054584305,5.344483660300162,4.0,261.2436806475935,242.78648295206386,6.0,9.0,0.5,424.0,929.0,978.0,5.3308434143284515e-101,64.16018129246596,27.0,3.0,2021.0,5.0
1577,58.30136162183515,4.400181021844136,4.126735802912101,7.0,240.83540565275928,181.88631739179706,5.0,3.0,0.25,818.0,414.0,66.0,1.873241180299067e-06,67.99569202289548,28.0,3.0,2021.0,5.0
1578,63.36789389667836,4.643707149799227,4.518545714996712,1.0,240.04059788029136,253.2280059848252,6.0,9.0,0.5,702.0,926.0,49.0,2.183357164545577e-14,60.12340379396889,29.0,3.0,2021.0,5.0
1579,68.62512159612953,3.424920332573731,2.448066569310394,2.0,274.20084194517415,140.76236495614918,1.0,2.0,0.0002,163.0,934.0,304.0,0.0,61.40566657689057,30.0,3.0,2021.0,5.0
1580,64.42790489964482,4.508097878036764,4.909712555259802,0.0,212.58577143384153,255.36937922762425,8.0,4.0,2.0,466.0,278.0,944.0,9.747704722366448e-31,80.51083694368752,31.0,3.0,2021.0,5.0
1581,58.1532806917511,2.713621605920716,5.835595378665306,5.0,263.45358220733874,188.67478166365865,2.0,4.0,0.005,731.0,877.0,111.0,2.3942953252683843e-37,69.93315395885708,1.0,4.0,2021.0,5.0
1582,76.6680524069298,5.328327011531513,4.356258114942134,7.0,274.90795639974897,197.29376675332145,8.0,4.0,2.0,182.0,417.0,447.0,8.701204486902539e-43,58.310501970044534,2.0,4.0,2021.0,5.0
