,avg poll conc.,stack speed,wind speed,Wind dir,Stack height,Q,long,lat,Z0,X,Y,Z,conc. at a point,output,day,month,year
1143,65.21601009,1.225660687,5.032668169,7,286.9247216,157.7288759,5,3,0.25,566,213,292,4.22E-07,66.17938327,28,1,2020
1144,64.20655907,1.118166611,5.042284985,1,284.5762586,262.3184314,8,4,2,439,900,84,9.76E-16,74.95363983,29,1,2020
1145,58.36821956,2.907443004,4.259055716,2,240.7480426,122.3445164,5,3,0.25,134,52,190,1.19E-08,80.15470323,30,1,2020
1146,58.59781928,6.455279707,2.486649759,2,196.5430002,287.3102495,3,8,0.03,272,318,388,6.59E-65,79.84674618,31,1,2020
1147,67.11707992,5.421515547,6.553290099,3,250.3488757,213.9218177,7,2,1,687,646,509,5.04E-12,81.69753692,1,2,2020
1148,63.71924295,3.261768915,1.918272256,5,262.3230045,208.0882971,4,6,0.1,10,434,211,0,88.97203858,2,2,2020
1149,50.86904051,2.696640577,4.235145377,1,200.2769088,201.4849243,8,4,2,650,875,908,1.63E-21,88.23036469,3,2,2020
1150,75.01375644,4.867032749,4.297812781,4,229.1001933,212.5499707,2,4,0.005,225,172,832,0,69.8135404,4,2,2020
1151,63.07848104,-0.190641369,3.812960917,5,267.5863829,236.5744796,7,2,1,497,509,755,4.14E-28,70.02554548,5,2,2020
1152,44.44008856,1.536546779,2.970840952,3,243.532826,235.3280885,3,8,0.03,900,276,74,9.37E-06,76.24948893,6,2,2020
1153,44.90326882,3.603700551,2.773623583,0,222.3354782,128.2951236,6,9,0.5,28,597,572,0,78.61464113,7,2,2020
1154,47.45167527,2.750556431,1.583771472,6,235.8656743,231.1980973,4,6,0.1,568,936,747,6.93E-70,71.40974028,8,2,2020
1155,64.19089168,6.161578248,5.162490058,7,197.1077138,324.5142463,1,2,0.0002,49,253,312,0,81.25955281,9,2,2020
1156,45.81368488,3.589833243,2.560362249,4,274.87423,134.752583,9,1,4,257,294,764,1.44E-36,68.15731368,10,2,2020
1157,58.22562499,3.007693456,6.953769189,2,205.9188669,221.8411122,4,6,0.1,558,143,814,2.94E-53,74.64919494,11,2,2020
1158,55.08739761,2.24033034,5.256535321,5,215.5382374,215.9433658,5,3,0.25,943,940,450,8.35E-15,65.78944997,12,2,2020
1159,39.06787701,3.330194725,7.381660237,5,206.465191,339.9679009,4,6,0.1,572,747,343,1.36E-26,62.10527274,13,2,2020
1160,76.56674675,3.109231386,5.228761599,4,231.3326596,147.6106591,7,2,1,682,760,723,6.28E-19,69.71309349,14,2,2020
1161,57.74665331,2.637842316,4.740408391,4,281.1414537,121.7994135,8,4,2,551,349,173,1.04E-05,71.50345343,15,2,2020
1162,61.68373033,6.688118511,4.664424001,1,247.4431425,275.191522,5,3,0.25,475,794,35,7.19E-26,74.85201722,16,2,2020
1163,71.80740948,4.823126496,6.896470735,1,219.7039483,291.3926793,1,2,0.0002,155,963,345,0,61.9592935,17,2,2020
1164,83.07445005,2.153471867,3.3638988,4,265.6206476,188.7618413,2,4,0.005,385,64,645,5.69E-132,70.93749291,18,2,2020
1165,84.15636312,3.857981518,6.539200154,7,252.2875672,208.8538386,2,4,0.005,85,140,753,0,70.01280924,19,2,2020
1166,83.75737552,1.962381792,3.745314468,4,222.8962326,226.1701564,5,3,0.25,753,443,901,4.06E-31,76.92212534,20,2,2020
1167,69.22912326,1.518196475,6.751680734,1,257.1831482,238.121577,1,2,0.0002,578,935,257,6.04E-121,72.07675117,21,2,2020
1168,48.64703455,2.232950312,8.224440438,0,285.2261143,149.5632808,7,2,1,795,841,629,1.89E-14,91.17283039,22,2,2020
1169,59.90564488,2.288559462,6.833597392,2,247.0020551,170.6970183,3,8,0.03,649,470,812,5.60E-63,68.64328618,23,2,2020
1170,45.88861028,3.109841995,4.414996127,0,248.5852617,273.9580156,4,6,0.1,95,184,582,0,61.34617684,24,2,2020
1171,55.56316408,2.065531455,2.891700159,1,220.1022437,219.6847607,3,8,0.03,1,628,805,0,58.45684602,25,2,2020
1172,53.87837834,0.779609997,6.756598304,2,222.9585602,325.7234701,4,6,0.1,205,84,692,3.49E-247,72.70119682,26,2,2020
1173,53.63220274,1.452597273,5.237305806,2,253.1679234,121.5072879,9,1,4,425,996,10,1.07E-13,80.17651222,27,2,2020
1174,61.00691157,4.266819622,4.012188898,7,198.7687198,208.1219611,7,2,1,31,50,491,0,62.80671548,28,2,2020
1175,54.52232161,1.564333523,5.514619569,5,242.5003411,136.1807768,9,1,4,719,814,821,8.00E-12,74.70429507,29,2,2020
1176,42.2954542,5.192848332,4.135511598,7,242.6598671,336.7381447,5,3,0.25,570,710,538,8.43E-28,80.46859492,30,2,2020
1177,70.41462637,1.245460773,4.080823113,3,255.3108617,121.0219747,5,3,0.25,748,427,102,9.98E-07,60.46494621,31,2,2020
1178,63.66750821,2.913380363,4.879869324,0,255.1985948,128.2579255,8,4,2,358,68,382,2.14E-08,66.9877923,1,3,2020
1179,54.26823474,3.228120276,6.139273592,6,266.192681,196.2743313,1,2,0.0002,216,893,82,0,67.45827461,2,3,2020
1180,50.68601377,3.346062718,2.613310167,3,246.0703951,151.4213026,8,4,2,867,932,885,3.48E-14,62.12265797,3,3,2020
1181,58.50458062,4.415514319,3.408837717,6,235.3083215,220.6736092,8,4,2,57,828,28,0,65.19064966,4,3,2020
1182,61.08504925,3.047640728,2.472279693,0,240.8957501,136.9678453,9,1,4,657,149,317,3.92E-05,71.99187581,5,3,2020
1183,45.81573277,2.78744936,5.413432525,2,243.6310709,239.1151346,7,2,1,778,341,977,2.09E-20,76.99034314,6,3,2020
1184,60.17228234,2.299215811,2.589156216,3,266.3347758,160.9096722,3,8,0.03,284,472,213,3.89E-48,83.8414423,7,3,2020
1185,46.05315368,2.005219211,3.899832952,2,216.981126,222.3759876,1,2,0.0002,203,554,82,0,50.75077752,8,3,2020
1186,64.76686066,4.608171126,7.037647724,6,243.224724,260.9002679,3,8,0.03,337,190,921,7.22E-263,69.90921314,9,3,2020
1187,65.31500965,2.171107555,6.771699544,6,238.2474254,161.7225561,7,2,1,777,477,258,1.16E-06,63.75218287,10,3,2020
1188,61.46245764,2.988013683,4.764912449,4,234.4495142,167.3653476,4,6,0.1,446,128,512,2.82E-28,65.15670696,11,3,2020
1189,60.32880983,0.885455916,4.309731253,3,227.6540213,64.70072598,4,6,0.1,803,604,82,2.94E-10,74.27590594,12,3,2020
1190,74.49475638,1.175136201,3.801710261,6,240.8380793,85.7411485,9,1,4,275,60,774,1.55E-31,70.47800159,13,3,2020
1191,58.46011241,3.18679142,4.963611058,2,305.2892297,133.595028,7,2,1,541,407,104,1.04E-06,70.35709102,14,3,2020
1192,49.5479662,3.404641409,4.470521742,5,238.9833852,171.3372081,1,2,0.0002,716,797,301,9.29E-64,72.85435308,15,3,2020
1193,63.29842726,4.153008828,4.646313381,6,254.0057287,297.9106915,9,1,4,56,410,715,0,80.86956107,16,3,2020
1194,67.02969128,4.177559049,5.311252651,0,215.3557675,151.8270628,5,3,0.25,571,347,466,5.64E-15,76.74915034,17,3,2020
1195,46.85495261,-1.444172223,5.153065159,0,275.8972432,102.8878672,6,9,0.5,22,418,911,0,77.55148044,18,3,2020
1196,56.88660932,4.178808579,2.986430735,4,217.8133598,156.5524795,2,4,0.005,727,552,504,5.13E-36,82.54151423,19,3,2020
1197,56.2591672,3.456326381,6.057873731,2,282.6095013,168.8365334,2,4,0.005,717,345,461,1.23E-24,72.89812991,20,3,2020
1198,73.24376637,0.660248799,2.805011087,5,217.7821821,151.1969709,5,3,0.25,102,110,809,0,88.3286003,21,3,2020
1199,68.04498605,3.386571783,2.270022158,5,266.1193803,142.5809131,8,4,2,173,796,560,2.08E-111,79.55327681,22,3,2020
1200,61.80968196,4.118874373,3.909404522,6,207.0875142,150.5171577,9,1,4,978,961,363,5.43E-07,62.13344418,23,3,2020
1201,49.17868973,4.154666101,4.86764088,2,270.5052544,142.5428293,2,4,0.005,855,343,681,1.29E-37,70.07840728,24,3,2020
1202,66.78546479,3.310177197,3.874092059,6,261.7681184,240.5724724,4,6,0.1,427,932,645,4.96E-100,79.40917626,25,3,2020
1203,67.21106241,2.589608211,4.887330203,1,283.3966022,292.1734195,1,2,0.0002,431,784,18,1.78E-152,69.96162413,26,3,2020
1204,61.38400991,4.129230108,0.71005882,7,231.5981553,171.6011993,6,9,0.5,311,303,954,1.14E-130,80.05725182,27,3,2020
1205,32.40416188,1.75109165,3.8658391,2,256.8101505,106.564718,9,1,4,716,654,746,3.00E-10,70.96812028,28,3,2020
1206,43.88492417,2.994952414,1.466853771,0,281.1512297,240.5870079,7,2,1,253,356,65,3.96E-12,70.83973989,29,3,2020
1207,35.83943739,4.090427571,5.633541341,6,248.4679122,206.580986,3,8,0.03,49,870,122,0,83.57252372,30,3,2020
1208,63.37907419,2.604205934,3.069838791,3,275.8477636,204.0741323,4,6,0.1,122,191,721,0,79.73536931,31,3,2020
1209,63.00201203,1.834019867,4.561013219,3,246.4301218,93.92640237,9,1,4,126,247,731,1.27E-123,72.24928043,1,4,2020
1210,62.95682687,3.336521154,6.626504338,7,245.6282264,213.413264,3,8,0.03,998,546,885,2.24E-35,70.44014997,2,4,2020
1211,62.2713466,2.551607063,2.794348603,1,255.4769985,175.4285511,2,4,0.005,846,611,575,1.14E-35,71.30207199,3,4,2020
1212,60.81781053,4.102492885,4.551744609,3,247.6208258,190.4698218,9,1,4,605,688,960,2.32E-16,78.7689205,4,4,2020
1213,61.82435545,2.851140901,5.183899143,0,272.1273414,126.0938238,9,1,4,427,272,24,2.15E-05,40.94784542,5,4,2020
1214,57.44094473,3.864050616,5.358632563,7,238.4596076,253.6432047,9,1,4,667,980,644,1.73E-11,93.04545243,6,4,2020
1215,59.06679311,2.289275662,5.911395415,1,267.8100471,210.557174,3,8,0.03,901,199,405,2.20E-09,65.98524406,7,4,2020
1216,62.76455825,2.224250757,7.175875869,7,239.3119329,158.5327591,9,1,4,495,238,317,6.08E-06,72.02159463,8,4,2020
1217,87.52343849,2.552461033,3.092622627,7,236.1288046,-1.125833225,6,9,0.5,663,184,784,1.86E-21,71.8583205,9,4,2020
1218,74.17872863,1.915193304,5.822239787,4,256.9096288,116.2368253,1,2,0.0002,214,328,699,0,64.23039259,10,4,2020
1219,60.07433354,2.706350268,5.664995681,1,245.7433696,189.4793449,7,2,1,508,104,969,1.49E-38,70.61829457,11,4,2020
1220,49.0443086,2.086390628,5.776584833,7,246.3590779,284.3838081,4,6,0.1,287,91,11,3.62E-10,78.55553984,12,4,2020
1221,66.99519387,3.23918342,6.748507077,5,228.3123069,254.7777518,2,4,0.005,458,965,467,3.67E-145,72.67448733,13,4,2020
1222,70.62570211,4.091465784,6.778128777,3,264.3929452,139.8040351,2,4,0.005,750,214,643,2.05E-39,73.18686018,14,4,2020
1223,71.04876426,4.046639562,5.867723703,4,273.4064786,32.37402859,4,6,0.1,451,220,141,2.56E-06,80.42073417,15,4,2020
1224,57.37665336,1.697176193,5.305570247,7,247.1055163,187.0710835,7,2,1,903,128,640,6.06E-09,70.47663183,16,4,2020
1225,61.4268809,3.542588684,3.645593814,2,262.4918361,226.6999754,3,8,0.03,514,197,768,5.01E-77,84.45661978,17,4,2020
1226,66.38700137,2.956367986,2.670442362,6,237.4424342,336.4956175,9,1,4,754,503,713,1.76E-08,70.89599826,18,4,2020
1227,62.37554827,3.236480492,5.079659718,1,282.5419662,247.1758407,3,8,0.03,214,601,63,3.29E-125,71.29294641,19,4,2020
1228,64.14851072,0.694482515,4.949899897,2,253.5554435,214.7047742,4,6,0.1,846,461,282,1.81E-08,59.11161385,20,4,2020
1229,61.76653021,2.778892406,7.184403683,2,231.9402521,209.0947169,3,8,0.03,315,868,468,5.47E-170,71.58082569,21,4,2020
1230,54.05761342,1.701888907,3.521986013,7,289.0157331,117.0339323,6,9,0.5,961,31,425,2.71E-06,81.78267725,22,4,2020
1231,72.00255813,2.972051603,4.576162201,6,225.2567096,152.3223883,1,2,0.0002,785,784,247,7.54E-49,86.90329167,23,4,2020
1232,56.75758845,2.268642481,3.936416363,7,287.1673872,141.282589,3,8,0.03,46,44,985,0,69.49541464,24,4,2020
1233,64.99322558,1.627253677,5.769043623,3,278.8730146,220.5623029,1,2,0.0002,513,182,248,1.17E-15,77.86632279,25,4,2020
1234,61.8233228,5.764176341,2.220625964,2,267.7911465,43.00021966,8,4,2,737,589,887,5.76E-15,63.69937618,26,4,2020
1235,50.27949297,2.794955337,5.176727293,5,236.3945784,307.2963803,7,2,1,436,665,664,2.37E-32,66.91142553,27,4,2020
1236,63.63027871,4.730729431,4.552647478,4,231.3584538,122.1101178,6,9,0.5,300,494,448,1.57E-38,61.73729785,28,4,2020
1237,59.19460581,3.454800633,2.609917594,5,261.5770798,171.8360483,4,6,0.1,87,827,191,0,68.9360498,29,4,2020
1238,73.95475803,3.998888813,3.613217435,4,260.7633174,292.7433873,5,3,0.25,394,873,564,1.11E-68,68.02396281,30,4,2020
1239,71.26156921,3.436451461,4.190428158,1,294.803066,290.2422316,2,4,0.005,542,474,611,1.15E-77,73.92423764,31,4,2020
1240,55.95342795,0.632906211,3.945169004,1,288.5262563,224.4223563,4,6,0.1,825,343,413,7.21E-10,62.63393968,1,5,2020
1241,46.32169009,3.20007588,5.294105335,7,265.5245813,143.0167757,2,4,0.005,910,367,162,4.42E-08,55.00942057,2,5,2020
1242,65.27975464,4.588180058,3.437512834,0,235.4911534,239.1435866,4,6,0.1,689,229,420,7.48E-11,66.70589193,3,5,2020
1243,79.31985084,2.609933892,4.034184738,0,245.5967034,88.50159854,4,6,0.1,710,335,406,3.43E-11,65.75246803,4,5,2020
1244,63.89506005,3.946841783,3.717220194,6,231.2454134,319.7194099,9,1,4,294,236,756,7.43E-28,74.89254153,5,5,2020
1245,53.34439428,5.915827146,6.992707737,2,291.9218022,143.1873782,9,1,4,910,362,873,4.90E-09,81.13257037,6,5,2020
1246,36.23926412,1.178468747,3.167395821,6,265.2870578,216.1755337,5,3,0.25,861,179,185,5.70E-05,74.99041839,7,5,2020
1247,59.50959277,3.673227989,4.128324804,3,251.8949355,161.2025607,7,2,1,853,23,267,4.89E-05,79.47301938,8,5,2020
1248,52.59331596,3.551743468,6.930550339,7,235.9405606,308.7073596,8,4,2,377,395,933,3.88E-45,81.91945117,9,5,2020
1249,54.52931561,7.294874404,5.523967122,6,269.6742596,135.8495911,1,2,0.0002,32,997,307,0,63.13495119,10,5,2020
1250,45.47662001,2.130400255,1.371162961,3,234.0261722,274.6349919,2,4,0.005,651,546,89,6.32E-20,72.62169319,11,5,2020
1251,66.8130543,3.190830452,4.996814097,5,236.8964353,137.8098151,3,8,0.03,685,769,168,6.24E-23,72.4212626,12,5,2020
1252,49.65297463,6.102121589,3.875389739,5,257.6675763,338.2946318,2,4,0.005,568,474,6,4.13E-23,72.17138566,13,5,2020
1253,54.05112539,1.499284539,6.131226945,6,245.4044092,134.6276041,1,2,0.0002,606,945,762,6.97E-250,73.81342638,14,5,2020
1254,58.26046725,3.205215943,5.735055112,1,252.1457807,99.23229262,8,4,2,572,881,746,1.04E-20,73.38376957,15,5,2020
1255,73.72412942,2.249479455,5.168170233,0,197.5496808,303.0070003,3,8,0.03,359,175,699,4.96E-123,81.71329729,16,5,2020
1256,66.38601548,1.317767277,2.599472754,7,282.7788237,120.807455,4,6,0.1,992,979,909,3.52E-34,67.31557775,17,5,2020
1257,55.44492557,4.325742061,3.669526103,7,286.3177019,189.5173784,4,6,0.1,482,620,430,1.79E-33,65.89898732,18,5,2020
1258,64.43845949,3.96315381,5.40581399,3,235.9670896,239.0404688,3,8,0.03,340,229,108,2.17E-10,68.72848084,19,5,2020
1259,75.95941504,3.499437059,4.533684458,6,248.8416563,241.7395898,8,4,2,38,543,198,0,62.77528316,20,5,2020
1260,57.13981516,2.524357618,3.912487558,2,250.1605165,254.8272613,5,3,0.25,113,885,134,0,64.53596747,21,5,2020
1261,48.55700443,4.427751806,4.287036942,5,231.4961812,116.2652247,7,2,1,550,638,294,5.86E-11,65.17469189,22,5,2020
1262,54.63870459,4.148932544,5.229649607,1,288.3126257,191.9743391,1,2,0.0002,87,210,103,7.11E-262,68.13836763,23,5,2020
1263,65.63794239,3.254194491,2.910015185,5,210.6356754,286.7783139,4,6,0.1,122,175,349,1.26E-127,74.82614717,24,5,2020
1264,53.55525401,3.351444695,4.853736491,7,274.1672492,194.2762548,3,8,0.03,517,276,526,3.44E-35,62.99840048,25,5,2020
1265,44.98565614,1.928947038,7.027106112,5,299.219359,205.0580279,3,8,0.03,360,54,354,5.64E-22,65.66707286,26,5,2020
1266,61.94935547,5.289210126,2.804138082,0,252.9985199,-10.28128117,3,8,0.03,762,969,841,3.21E-68,80.66899381,27,5,2020
1267,69.18060483,2.595660726,2.277102733,2,254.275487,154.4178981,9,1,4,747,235,274,5.39E-05,107.4883057,28,5,2020
1268,57.2735051,5.761754353,2.754198003,7,230.3422793,171.3056231,5,3,0.25,861,144,570,1.42E-10,75.29559996,29,5,2020
1269,55.35230737,4.480934927,2.857459132,5,306.2053003,178.6752707,6,9,0.5,100,23,972,0,65.92877129,30,5,2020
1270,68.8392538,2.939695907,5.940083711,3,230.3234276,118.8692652,5,3,0.25,803,672,371,7.76E-12,85.36148265,31,5,2020
1271,48.37069805,3.86522537,4.580610161,6,215.2749255,97.13111424,9,1,4,910,839,417,3.74E-07,59.72371196,1,6,2020
1272,63.11853745,1.257568692,4.508744243,5,269.3480721,313.9251777,5,3,0.25,25,725,707,0,63.13227433,2,6,2020
1273,62.13206196,2.763797678,3.08853344,0,270.4484483,278.9862036,6,9,0.5,451,289,346,3.51E-10,74.15524429,3,6,2020
1274,67.46310237,3.417776567,3.730612182,1,250.4435878,185.8053481,1,2,0.0002,634,482,457,7.40E-63,53.12638794,4,6,2020
1275,54.6382885,0.437832365,5.987913085,2,207.5907549,275.3659533,8,4,2,530,420,192,1.79E-06,65.25664501,5,6,2020
1276,62.5002829,2.934251564,5.600821571,0,246.2344686,231.4922761,5,3,0.25,306,131,438,1.35E-28,75.90963459,6,6,2020
1277,50.99869822,4.618520753,3.720585268,6,209.8916193,192.406904,4,6,0.1,849,595,447,6.42E-14,66.13873495,7,6,2020
1278,51.3363299,3.434326347,3.4296391,4,291.1163262,165.8897404,8,4,2,910,840,457,2.73E-08,70.94344224,8,6,2020
1279,53.57361281,3.738046968,1.668661094,7,262.2199489,207.1311329,3,8,0.03,499,203,896,1.07E-114,65.48995415,9,6,2020
1280,59.91694943,3.454357702,7.097839032,1,252.9192502,140.9351123,5,3,0.25,514,676,916,1.38E-71,50.22848945,10,6,2020
1281,48.49481237,2.136978076,5.49022749,5,312.3246871,173.8541334,9,1,4,318,5,950,9.12E-38,63.87620646,11,6,2020
1282,59.4866433,1.218811805,4.389674096,2,283.1969315,327.0696618,4,6,0.1,944,552,876,4.32E-28,60.1814737,12,6,2020
1283,56.39885562,2.019882213,7.462546826,4,256.0924745,145.8628886,4,6,0.1,276,512,736,1.07E-194,68.35089909,13,6,2020
1284,71.97858435,1.907183834,5.312820691,2,211.8300348,100.8663788,4,6,0.1,54,680,653,0,71.21707007,14,6,2020
1285,63.59561766,6.191986425,2.947074232,1,247.929576,263.051777,4,6,0.1,405,324,494,3.70E-36,48.0037738,15,6,2020
1286,78.84460425,3.60315401,4.387086956,5,281.5577541,91.49518852,9,1,4,722,466,113,1.93E-05,74.46722336,16,6,2020
1287,51.83032228,1.337182631,3.00581213,3,277.1745247,245.3475497,6,9,0.5,586,253,403,5.34E-09,71.37339832,17,6,2020
1288,48.92066195,3.752068368,3.255634823,3,227.7135091,132.9869498,7,2,1,769,892,709,4.41E-17,69.15346612,18,6,2020
1289,47.34518611,2.162894187,4.768869717,0,297.2296927,205.0045043,5,3,0.25,37,431,930,0,69.01327098,19,6,2020
1290,52.99298164,2.618086516,5.449464996,3,264.5035451,293.2684277,1,2,0.0002,748,922,50,9.33E-70,71.73618457,20,6,2020
1291,49.62884569,2.364155496,8.371001945,0,235.8367077,183.6629936,9,1,4,455,991,333,1.29E-13,48.25150747,21,6,2020
1292,56.03185784,1.46639277,4.736057646,7,269.1939411,190.4348739,3,8,0.03,985,649,10,2.53E-11,94.04393679,22,6,2020
1293,62.15974734,-0.763206756,2.696345825,0,304.2871545,273.6524449,2,4,0.005,383,312,878,6.55E-292,60.14938329,23,6,2020
1294,69.68247971,2.427483795,7.442511991,4,246.1141568,323.4341994,3,8,0.03,888,134,494,1.80E-12,68.84349614,24,6,2020
1295,75.23797457,1.594733565,6.149813797,7,249.7894694,146.2437533,9,1,4,747,385,97,2.25E-05,91.22373404,25,6,2020
1296,72.29162929,2.826001386,6.21787128,3,234.7839545,204.796221,5,3,0.25,844,448,504,3.30E-11,66.21898662,26,6,2020
1297,36.00622902,2.3702638,4.892924905,3,221.4744839,124.8780477,7,2,1,696,191,192,3.13E-05,74.89478172,27,6,2020
1298,75.93774136,1.240246227,6.495338556,2,230.672079,329.3077854,1,2,0.0002,47,798,425,0,70.73291046,28,6,2020
1299,51.7984592,3.067337324,3.920130201,2,234.3310851,244.6076464,5,3,0.25,42,229,634,0,70.84095916,29,6,2020
1300,68.85069029,4.879197102,1.748424449,0,244.3508916,271.5336405,1,2,0.0002,891,787,178,8.51E-37,66.44885419,30,6,2020
1301,73.13177396,4.981813294,4.874644027,7,232.4624939,188.0396001,5,3,0.25,749,471,415,1.20E-10,77.63484284,31,6,2020
1302,71.87685613,3.054891562,4.120233968,0,260.5059445,218.9414929,6,9,0.5,154,866,571,5e-324,97.52499447,1,7,2020
1303,53.19109061,3.767762945,5.069906999,4,249.1376978,185.9993331,7,2,1,446,837,907,2.84E-56,60.5601525,2,7,2020
1304,74.19339803,3.255069088,4.26089567,7,251.2434425,247.5145745,9,1,4,315,313,251,1.69E-06,68.8151566,3,7,2020
1305,42.60225076,6.0966151,2.343145331,2,235.4064716,172.1358541,9,1,4,975,961,258,1.05E-06,68.11600557,4,7,2020
1306,62.45285817,5.002054885,6.556392133,1,307.4947431,188.541612,4,6,0.1,58,339,735,0,40.27495847,5,7,2020
1307,72.88319613,4.072380668,8.544720803,0,237.1424261,96.43409215,4,6,0.1,159,670,496,0,59.07228389,6,7,2020
1308,64.56348818,3.31224429,2.898136424,0,256.0145892,220.9945338,4,6,0.1,949,391,216,3.10E-06,83.4484665,7,7,2020
1309,65.203608,3.745176181,3.981548383,7,236.383164,243.1276033,9,1,4,683,1,718,1.42E-08,80.99442903,8,7,2020
1310,75.8220725,2.442523366,0.029501173,5,212.0540044,304.6164499,2,4,0.005,856,925,538,5.01E-45,72.18904438,9,7,2020
1311,68.58981096,1.072603496,3.548611997,7,235.8909813,110.9910037,6,9,0.5,454,932,683,1.73E-53,70.56427403,10,7,2020
1312,50.73124539,3.926539282,2.246241814,1,267.2890588,197.2954649,8,4,2,313,352,303,9.24E-10,77.4807967,11,7,2020
1313,64.97537189,3.528770464,4.852416126,1,224.2399579,227.7107947,2,4,0.005,734,870,635,2.56E-70,72.54219188,12,7,2020
1314,60.95336875,1.271239297,6.25005299,1,240.1069233,253.6683331,3,8,0.03,595,546,281,1.53E-19,52.74473431,13,7,2020
1315,73.40683169,3.856534917,4.292755029,0,212.3044181,357.545749,5,3,0.25,763,248,759,7.24E-21,77.83151531,14,7,2020
1316,72.91135247,1.603363408,1.467079674,6,230.9835988,151.6113486,3,8,0.03,983,282,615,3.30E-16,92.37992801,15,7,2020
1317,62.48674645,1.640623671,5.994381959,0,282.9244735,24.18959016,8,4,2,832,227,590,9.45E-08,80.58630418,16,7,2020
1318,72.65855903,4.321302944,4.217152071,4,225.0877232,-17.72914233,3,8,0.03,23,43,136,3.22E-56,48.51404361,17,7,2020
1319,55.15344487,1.272466289,5.376271741,7,277.9073357,183.1176309,5,3,0.25,88,879,825,0,44.08001214,18,7,2020
1320,52.24557283,2.789190275,5.109845231,5,283.5966899,181.4618577,4,6,0.1,846,910,356,8.92E-19,72.4851268,19,7,2020
1321,74.26924828,1.899228255,4.463532882,6,271.4183338,144.6608812,9,1,4,283,13,956,9.33E-47,69.97319714,20,7,2020
1322,32.4375983,4.159868507,3.098636225,7,272.214085,25.05758694,8,4,2,713,888,47,5.27E-09,73.52564088,21,7,2020
1323,41.94718109,3.77007039,5.512889382,3,266.2856321,81.25554542,1,2,0.0002,892,743,572,9.39E-66,84.44877357,22,7,2020
1324,61.72939545,0.496044246,5.487340923,3,261.1266923,275.9367109,3,8,0.03,376,534,796,1.28E-178,73.3535012,23,7,2020
1325,69.87224211,4.891975372,3.344157839,7,272.3387573,146.4709485,6,9,0.5,357,994,525,1.22E-68,85.49199723,24,7,2020
1326,45.60336678,4.420884648,3.456719815,2,258.535567,288.0526222,1,2,0.0002,580,853,147,2.46E-95,72.06388001,25,7,2020
1327,56.76196886,5.153261551,4.912494013,1,233.5030053,252.4793111,5,3,0.25,945,190,796,1.76E-16,74.86106192,26,7,2020
1328,63.41994175,3.760650819,4.524103391,0,277.9836067,280.0578559,8,4,2,392,121,179,0.000129977,70.06579506,27,7,2020
1329,70.04772684,2.892504152,2.016059414,5,257.4631057,331.0653521,3,8,0.03,548,45,322,3.75E-09,80.74229359,28,7,2020
1330,66.74633206,1.92209322,3.983676664,3,234.434964,136.7461152,8,4,2,468,167,463,7.42E-09,71.73006382,29,7,2020
1331,49.45465703,3.334644225,3.611956201,2,257.0130033,207.6313699,7,2,1,815,127,987,1.43E-18,79.85104084,30,7,2020
1332,66.90732542,0.097827429,3.986799936,3,272.0173926,200.6562693,1,2,0.0002,61,10,662,0,79.15899219,31,7,2020
1333,51.61326824,3.507592472,5.607561609,7,278.8875906,172.016959,8,4,2,835,104,135,4.75E-05,87.66769285,1,8,2020
1334,45.94577369,5.170245309,3.211034346,3,213.9828566,95.38752357,5,3,0.25,146,20,891,0,63.43589663,2,8,2020
1335,60.46662579,3.068398692,6.046459561,3,245.9537965,200.0552982,9,1,4,661,723,782,7.45E-12,66.73782652,3,8,2020
1336,33.91137618,3.545636236,4.394764578,6,260.1379818,199.4757461,9,1,4,278,233,132,1.52E-05,61.5382555,4,8,2020
1337,61.09540912,3.540963573,5.001688571,0,259.0694589,76.7438418,2,4,0.005,648,755,367,8.38E-45,59.44590976,5,8,2020
1338,53.23003474,1.868253534,5.161192512,7,239.1326862,90.78505602,8,4,2,141,695,1,1.85E-75,86.02521888,6,8,2020
1339,57.00333523,0.663362984,2.987983539,5,191.3243646,177.372959,7,2,1,775,154,852,1.75E-15,62.16290352,7,8,2020
1340,68.13086892,3.029706006,6.317968686,3,310.5947398,268.5875286,5,3,0.25,84,577,759,0,80.47537424,8,8,2020
1341,41.8241122,3.225425043,2.186270057,6,251.1947362,269.4820081,9,1,4,444,532,310,1.45E-07,72.0586205,9,8,2020
1342,72.93059514,1.473062625,3.199044778,7,242.6052282,163.3780006,9,1,4,827,444,940,3.73E-10,64.89607152,10,8,2020
1343,74.78157503,3.28328143,6.113174323,6,245.4164797,186.8439859,6,9,0.5,682,542,469,2.61E-12,61.58461095,11,8,2020
1344,56.07301732,3.815416152,3.564502904,5,288.7655931,132.0926117,4,6,0.1,548,980,463,4.91E-49,54.06531804,12,8,2020
1345,68.77707302,1.708777504,3.851852301,7,274.0820072,204.1799831,6,9,0.5,589,890,111,5.03E-17,77.50844234,13,8,2020
1346,53.11202685,3.698235771,5.061945988,0,256.9469159,33.89212606,6,9,0.5,89,816,238,0,60.96879709,14,8,2020
1347,49.0503686,2.931368723,4.503262163,5,275.9723669,159.1218147,6,9,0.5,765,242,871,1.61E-21,71.5999807,15,8,2020
1348,54.18175455,3.646640194,1.375373922,4,287.9538132,191.2847382,3,8,0.03,239,864,511,5.24863258e-315,64.55708838,16,8,2020
