,wind speed,Wind dir,long,lat,season,day,month,year,time,temp
1441,9.872581056486686,0.0,1.0,2.0,2.0,16.0,11.0,2020.0,16.0,63.5
1442,8.646139155973367,6.0,7.0,2.0,2.0,17.0,11.0,2020.0,17.0,38.0
1443,9.660620491451624,3.0,9.0,1.0,2.0,18.0,11.0,2020.0,18.0,55.5
1444,7.759634961766123,5.0,8.0,4.0,2.0,19.0,11.0,2020.0,19.0,38.0
1445,10.468217179552974,0.0,6.0,9.0,2.0,20.0,11.0,2020.0,20.0,55.5
1446,11.996882273181619,3.0,3.0,8.0,2.0,21.0,11.0,2020.0,21.0,75.0
1447,8.227206723931095,7.0,5.0,3.0,2.0,22.0,11.0,2020.0,22.0,34.5
1448,10.832787341674175,7.0,9.0,1.0,2.0,23.0,11.0,2020.0,23.0,55.5
1449,12.092042193370757,2.0,1.0,2.0,2.0,24.0,11.0,2020.0,24.0,75.0
1450,11.74893022331389,2.0,7.0,2.0,2.0,25.0,11.0,2020.0,0.0,68.5
1451,10.75324418276138,4.0,2.0,4.0,2.0,26.0,11.0,2020.0,1.0,34.5
1452,7.859498763512971,5.0,3.0,8.0,2.0,27.0,11.0,2020.0,2.0,47.0
1453,7.817030137274854,3.0,2.0,4.0,2.0,28.0,11.0,2020.0,3.0,38.0
1454,6.458003025153348,0.0,7.0,2.0,2.0,29.0,11.0,2020.0,4.0,63.5
1455,7.311706102238448,6.0,7.0,2.0,2.0,30.0,11.0,2020.0,5.0,45.5
1456,12.977848332642342,4.0,2.0,4.0,2.0,31.0,11.0,2020.0,6.0,75.0
1457,9.376037964991408,3.0,7.0,2.0,2.0,1.0,12.0,2020.0,7.0,75.0
1458,7.321434888326327,3.0,6.0,9.0,2.0,2.0,12.0,2020.0,8.0,45.5
1459,8.713310693492154,2.0,6.0,9.0,2.0,3.0,12.0,2020.0,9.0,75.0
1460,11.627948918566762,7.0,6.0,9.0,2.0,4.0,12.0,2020.0,10.0,63.5
1461,8.34241027388641,2.0,8.0,4.0,2.0,5.0,12.0,2020.0,11.0,45.5
1462,11.387263766032156,3.0,6.0,9.0,2.0,6.0,12.0,2020.0,12.0,75.0
1463,9.224533102144989,6.0,2.0,4.0,2.0,7.0,12.0,2020.0,13.0,57.5
1464,8.834189144786157,5.0,2.0,4.0,2.0,8.0,12.0,2020.0,14.0,75.0
1465,8.01131697787281,0.0,5.0,3.0,2.0,9.0,12.0,2020.0,15.0,68.5
1466,9.445524297309662,7.0,3.0,8.0,2.0,10.0,12.0,2020.0,16.0,38.0
1467,9.653199699721991,2.0,1.0,2.0,2.0,11.0,12.0,2020.0,17.0,55.5
1468,11.404460196407923,7.0,1.0,2.0,2.0,12.0,12.0,2020.0,18.0,75.0
1469,12.949046660524159,2.0,4.0,6.0,2.0,13.0,12.0,2020.0,19.0,75.0
1470,11.228578347511244,0.0,4.0,6.0,2.0,14.0,12.0,2020.0,20.0,68.5
1471,10.746769130759445,7.0,3.0,8.0,2.0,15.0,12.0,2020.0,21.0,57.5
1472,11.53756130232951,3.0,2.0,4.0,2.0,16.0,12.0,2020.0,22.0,55.5
1473,15.207390954459076,7.0,2.0,4.0,2.0,17.0,12.0,2020.0,23.0,75.0
1474,8.136334359316663,2.0,7.0,2.0,2.0,18.0,12.0,2020.0,24.0,38.0
1475,15.786505572301682,0.0,1.0,2.0,2.0,19.0,12.0,2020.0,0.0,71.5
1476,13.625980159485282,1.0,4.0,6.0,2.0,20.0,12.0,2020.0,1.0,57.5
1477,10.815350931030004,1.0,7.0,2.0,2.0,21.0,12.0,2020.0,2.0,71.5
1478,9.408470714845166,5.0,1.0,2.0,2.0,22.0,12.0,2020.0,3.0,57.5
1479,10.724543682581915,3.0,3.0,8.0,2.0,23.0,12.0,2020.0,4.0,71.5
1480,7.264375593439386,2.0,5.0,3.0,2.0,24.0,12.0,2020.0,5.0,55.5
1481,8.936205666696312,5.0,5.0,3.0,2.0,25.0,12.0,2020.0,6.0,75.0
1482,9.453819634932755,7.0,1.0,2.0,2.0,26.0,12.0,2020.0,7.0,47.0
1483,9.051997076582317,7.0,9.0,1.0,2.0,27.0,12.0,2020.0,8.0,45.5
1484,8.562420557080323,2.0,6.0,9.0,2.0,28.0,12.0,2020.0,9.0,71.5
1485,12.157703614836999,0.0,6.0,9.0,2.0,29.0,12.0,2020.0,10.0,38.0
1486,11.149716951449529,6.0,1.0,2.0,2.0,30.0,12.0,2020.0,11.0,68.5
1487,9.85029565021241,2.0,5.0,3.0,2.0,31.0,12.0,2020.0,12.0,68.5
1488,9.400599133267422,3.0,6.0,9.0,2.0,1.0,1.0,2021.0,13.0,75.0
1489,7.498688696305097,0.0,6.0,9.0,2.0,2.0,1.0,2021.0,14.0,45.5
1490,8.090403978130082,4.0,8.0,4.0,2.0,3.0,1.0,2021.0,15.0,71.5
1491,8.264155561759049,3.0,7.0,2.0,2.0,4.0,1.0,2021.0,16.0,63.5
1492,10.840715674842064,5.0,8.0,4.0,2.0,5.0,1.0,2021.0,17.0,45.5
1493,6.852036028674748,0.0,9.0,1.0,2.0,6.0,1.0,2021.0,18.0,75.0
1494,9.696406207025111,3.0,6.0,9.0,2.0,7.0,1.0,2021.0,19.0,75.0
1495,7.219413561740504,6.0,3.0,8.0,2.0,8.0,1.0,2021.0,20.0,63.5
1496,9.757972985398434,5.0,9.0,1.0,2.0,9.0,1.0,2021.0,21.0,55.5
1497,11.397431547174445,6.0,6.0,9.0,2.0,10.0,1.0,2021.0,22.0,47.0
1498,10.583694621606163,0.0,3.0,8.0,2.0,11.0,1.0,2021.0,23.0,71.5
1499,9.93327913285069,7.0,3.0,8.0,2.0,12.0,1.0,2021.0,24.0,47.0
1500,11.392340288601735,5.0,3.0,8.0,2.0,13.0,1.0,2021.0,0.0,68.5
1501,9.590186184023423,4.0,1.0,2.0,2.0,14.0,1.0,2021.0,1.0,34.5
1502,7.920634996519087,5.0,6.0,9.0,2.0,15.0,1.0,2021.0,2.0,55.5
1503,7.938036246151765,0.0,4.0,6.0,2.0,16.0,1.0,2021.0,3.0,45.5
1504,10.781188191289957,2.0,3.0,8.0,2.0,17.0,1.0,2021.0,4.0,75.0
1505,8.690647951535302,5.0,6.0,9.0,2.0,18.0,1.0,2021.0,5.0,71.5
1506,6.9694109372917605,6.0,2.0,4.0,2.0,19.0,1.0,2021.0,6.0,34.5
1507,10.538261186297547,0.0,2.0,4.0,2.0,20.0,1.0,2021.0,7.0,63.5
1508,7.543516626355019,7.0,5.0,3.0,2.0,21.0,1.0,2021.0,8.0,45.5
1509,8.64595986780736,1.0,4.0,6.0,2.0,22.0,1.0,2021.0,9.0,75.0
1510,11.283499428053945,7.0,7.0,2.0,2.0,23.0,1.0,2021.0,10.0,55.5
1511,10.608062762728531,7.0,5.0,3.0,2.0,24.0,1.0,2021.0,11.0,71.5
1512,11.787889743939806,6.0,3.0,8.0,2.0,25.0,1.0,2021.0,12.0,71.5
1513,8.110548079626042,4.0,7.0,2.0,2.0,26.0,1.0,2021.0,13.0,57.5
1514,11.386736928851517,2.0,2.0,4.0,2.0,27.0,1.0,2021.0,14.0,45.5
1515,8.793298339292381,5.0,8.0,4.0,2.0,28.0,1.0,2021.0,15.0,38.0
1516,10.970401412021017,2.0,2.0,4.0,2.0,29.0,1.0,2021.0,16.0,75.0
1517,12.012144527138577,1.0,3.0,8.0,2.0,30.0,1.0,2021.0,17.0,68.5
1518,9.346769888958837,5.0,2.0,4.0,2.0,31.0,1.0,2021.0,18.0,34.5
1519,10.646694081168777,0.0,7.0,2.0,2.0,1.0,2.0,2021.0,19.0,71.5
1520,8.049116215628056,0.0,2.0,4.0,2.0,2.0,2.0,2021.0,20.0,38.0
1521,11.78606411544072,4.0,9.0,1.0,2.0,3.0,2.0,2021.0,21.0,47.0
1522,5.506130641167143,5.0,9.0,1.0,2.0,4.0,2.0,2021.0,22.0,38.0
1523,7.681899134714682,2.0,4.0,6.0,2.0,5.0,2.0,2021.0,23.0,34.5
1524,11.139547154558123,7.0,4.0,6.0,2.0,6.0,2.0,2021.0,24.0,75.0
1525,7.7544295872635844,2.0,8.0,4.0,2.0,7.0,2.0,2021.0,0.0,38.0
1526,8.76406955792884,7.0,7.0,2.0,2.0,8.0,2.0,2021.0,1.0,45.5
1527,7.787829590035036,7.0,5.0,3.0,2.0,9.0,2.0,2021.0,2.0,63.5
1528,8.032921366771216,7.0,7.0,2.0,2.0,10.0,2.0,2021.0,3.0,68.5
1529,5.652037676639448,0.0,6.0,9.0,2.0,11.0,2.0,2021.0,4.0,38.0
1530,9.329078233623186,1.0,6.0,9.0,2.0,12.0,2.0,2021.0,5.0,63.5
1531,10.128769446032905,1.0,9.0,1.0,2.0,13.0,2.0,2021.0,6.0,38.0
1532,6.027778152026796,1.0,1.0,2.0,2.0,14.0,2.0,2021.0,7.0,55.5
1533,7.337734889883113,2.0,1.0,2.0,2.0,15.0,2.0,2021.0,8.0,34.5
1534,10.919119675468714,5.0,9.0,1.0,2.0,16.0,2.0,2021.0,9.0,45.5
1535,7.68107989425725,2.0,8.0,4.0,2.0,17.0,2.0,2021.0,10.0,55.5
1536,11.839093240888976,3.0,6.0,9.0,2.0,18.0,2.0,2021.0,11.0,47.0
1537,12.639620446322319,2.0,5.0,3.0,2.0,19.0,2.0,2021.0,12.0,55.5
1538,13.712867316050662,6.0,8.0,4.0,2.0,20.0,2.0,2021.0,13.0,71.5
1539,10.457758483365877,7.0,3.0,8.0,2.0,21.0,2.0,2021.0,14.0,71.5
1540,8.947851022652278,5.0,8.0,4.0,2.0,22.0,2.0,2021.0,15.0,63.5
1541,11.008674884671613,4.0,4.0,6.0,2.0,23.0,2.0,2021.0,16.0,75.0
1542,10.41463962236414,6.0,8.0,4.0,2.0,24.0,2.0,2021.0,17.0,75.0
1543,8.457473202170267,4.0,5.0,3.0,2.0,25.0,2.0,2021.0,18.0,38.0
1544,13.246706258037896,0.0,2.0,4.0,2.0,26.0,2.0,2021.0,19.0,75.0
1545,9.146649382525274,6.0,2.0,4.0,2.0,27.0,2.0,2021.0,20.0,34.5
1546,9.84825635222675,7.0,9.0,1.0,2.0,28.0,2.0,2021.0,21.0,68.5
1547,10.398242914148982,4.0,7.0,2.0,2.0,29.0,2.0,2021.0,22.0,57.5
1548,11.564512450374584,2.0,5.0,3.0,2.0,30.0,2.0,2021.0,23.0,45.5
1549,9.66466703090858,4.0,4.0,6.0,1.0,31.0,2.0,2021.0,24.0,68.5
1550,9.024742564597611,1.0,8.0,4.0,1.0,1.0,3.0,2021.0,0.0,63.5
1551,7.864310434552397,7.0,3.0,8.0,1.0,2.0,3.0,2021.0,1.0,38.0
1552,7.461162927667518,3.0,6.0,9.0,1.0,3.0,3.0,2021.0,2.0,75.0
1553,9.611987849648354,3.0,1.0,2.0,1.0,4.0,3.0,2021.0,3.0,57.5
1554,8.085388935627197,7.0,1.0,2.0,1.0,5.0,3.0,2021.0,4.0,75.0
1555,8.819347086892,0.0,7.0,2.0,1.0,6.0,3.0,2021.0,5.0,71.5
1556,9.456109942563966,1.0,8.0,4.0,1.0,7.0,3.0,2021.0,6.0,34.5
1557,8.154209638685426,0.0,7.0,2.0,1.0,8.0,3.0,2021.0,7.0,75.0
1558,10.699617024346626,4.0,9.0,1.0,1.0,9.0,3.0,2021.0,8.0,75.0
1559,7.594945523835603,4.0,3.0,8.0,1.0,10.0,3.0,2021.0,9.0,63.5
1560,7.415478136338587,0.0,3.0,8.0,1.0,11.0,3.0,2021.0,10.0,45.5
1561,8.57223478079358,6.0,7.0,2.0,1.0,12.0,3.0,2021.0,11.0,63.5
1562,6.300108765892759,6.0,5.0,3.0,1.0,13.0,3.0,2021.0,12.0,45.5
1563,9.311095311228623,3.0,1.0,2.0,1.0,14.0,3.0,2021.0,13.0,38.0
1564,11.689529686237822,2.0,9.0,1.0,1.0,15.0,3.0,2021.0,14.0,38.0
1565,8.345508575938945,5.0,6.0,9.0,1.0,16.0,3.0,2021.0,15.0,38.0
1566,9.32096729741363,6.0,4.0,6.0,1.0,17.0,3.0,2021.0,16.0,71.5
1567,9.432732791808824,6.0,1.0,2.0,1.0,18.0,3.0,2021.0,17.0,38.0
1568,8.152160259968653,2.0,8.0,4.0,1.0,19.0,3.0,2021.0,18.0,75.0
1569,10.260055937637684,7.0,8.0,4.0,1.0,20.0,3.0,2021.0,19.0,68.5
1570,10.360745895950311,2.0,2.0,4.0,1.0,21.0,3.0,2021.0,20.0,45.5
1571,10.154575109312114,7.0,8.0,4.0,1.0,22.0,3.0,2021.0,21.0,57.5
1572,10.585487333526524,2.0,7.0,2.0,1.0,23.0,3.0,2021.0,22.0,75.0
1573,11.081290419370234,2.0,8.0,4.0,1.0,24.0,3.0,2021.0,23.0,38.0
1574,9.886983558977429,6.0,2.0,4.0,1.0,25.0,3.0,2021.0,24.0,68.5
1575,7.5282872340722555,5.0,9.0,1.0,1.0,26.0,3.0,2021.0,0.0,71.5
1576,9.533688707373287,0.0,3.0,8.0,1.0,27.0,3.0,2021.0,1.0,38.0
1577,8.284148974845486,1.0,5.0,3.0,1.0,28.0,3.0,2021.0,2.0,38.0
1578,8.672434840911247,2.0,1.0,2.0,1.0,29.0,3.0,2021.0,3.0,71.5
1579,8.402336796875275,0.0,7.0,2.0,1.0,30.0,3.0,2021.0,4.0,34.5
1580,9.873264736343476,0.0,6.0,9.0,1.0,31.0,3.0,2021.0,5.0,45.5
1581,8.744874422976425,7.0,3.0,8.0,1.0,1.0,4.0,2021.0,6.0,75.0
1582,9.197455604031076,2.0,5.0,3.0,1.0,2.0,4.0,2021.0,7.0,38.0
1583,7.081135918733432,0.0,6.0,9.0,1.0,3.0,4.0,2021.0,8.0,75.0
1584,8.20046483123436,5.0,3.0,8.0,1.0,4.0,4.0,2021.0,9.0,71.5
1585,10.513023041551122,5.0,1.0,2.0,1.0,5.0,4.0,2021.0,10.0,57.5
1586,8.641604614381244,0.0,4.0,6.0,1.0,6.0,4.0,2021.0,11.0,34.5
1587,7.227440629059991,0.0,5.0,3.0,1.0,7.0,4.0,2021.0,12.0,45.5
1588,8.625279398096755,4.0,9.0,1.0,1.0,8.0,4.0,2021.0,13.0,38.0
1589,8.37847718180423,3.0,7.0,2.0,1.0,9.0,4.0,2021.0,14.0,34.5
1590,9.87639965032773,0.0,1.0,2.0,1.0,10.0,4.0,2021.0,15.0,38.0
1591,5.491293745119262,5.0,6.0,9.0,1.0,11.0,4.0,2021.0,16.0,57.5
1592,8.449651936912035,7.0,3.0,8.0,1.0,12.0,4.0,2021.0,17.0,47.0
1593,9.385715421118057,7.0,4.0,6.0,1.0,13.0,4.0,2021.0,18.0,38.0
1594,11.440221425622111,0.0,1.0,2.0,1.0,14.0,4.0,2021.0,19.0,38.0
1595,9.433449142435254,2.0,4.0,6.0,1.0,15.0,4.0,2021.0,20.0,68.5
1596,9.892261760607466,1.0,4.0,6.0,1.0,16.0,4.0,2021.0,21.0,47.0
1597,6.123692848925749,6.0,4.0,6.0,1.0,17.0,4.0,2021.0,22.0,45.5
1598,5.768128680969694,1.0,9.0,1.0,1.0,18.0,4.0,2021.0,23.0,47.0
1599,8.404973256344995,4.0,4.0,6.0,1.0,19.0,4.0,2021.0,24.0,47.0
1600,8.942555127186221,5.0,4.0,6.0,1.0,20.0,4.0,2021.0,0.0,38.0
1601,8.943455285346186,3.0,7.0,2.0,1.0,21.0,4.0,2021.0,1.0,75.0
1602,8.374417796280394,1.0,7.0,2.0,1.0,22.0,4.0,2021.0,2.0,75.0
1603,7.891908880796785,0.0,2.0,4.0,1.0,23.0,4.0,2021.0,3.0,63.5
1604,7.066693546739746,1.0,8.0,4.0,1.0,24.0,4.0,2021.0,4.0,68.5
1605,6.369341190013147,6.0,4.0,6.0,1.0,25.0,4.0,2021.0,5.0,34.5
1606,9.262426072748033,5.0,9.0,1.0,1.0,26.0,4.0,2021.0,6.0,75.0
1607,8.259914819763136,1.0,2.0,4.0,1.0,27.0,4.0,2021.0,7.0,63.5
1608,8.162438691579663,3.0,5.0,3.0,1.0,28.0,4.0,2021.0,8.0,68.5
1609,7.076526922005126,3.0,5.0,3.0,1.0,29.0,4.0,2021.0,9.0,71.5
1610,9.961131307441715,4.0,3.0,8.0,1.0,30.0,4.0,2021.0,10.0,38.0
1611,8.47582260402669,1.0,8.0,4.0,1.0,31.0,4.0,2021.0,11.0,75.0
1612,7.5158762561936605,5.0,9.0,1.0,1.0,1.0,5.0,2021.0,12.0,75.0
1613,10.488055954119197,0.0,4.0,6.0,1.0,2.0,5.0,2021.0,13.0,38.0
1614,7.413355664394872,0.0,3.0,8.0,1.0,3.0,5.0,2021.0,14.0,45.5
1615,8.17119403311455,1.0,7.0,2.0,1.0,4.0,5.0,2021.0,15.0,57.5
1616,6.4263283926557,2.0,9.0,1.0,1.0,5.0,5.0,2021.0,16.0,68.5
1617,8.736418525973907,2.0,9.0,1.0,1.0,6.0,5.0,2021.0,17.0,38.0
1618,8.034943367183859,0.0,1.0,2.0,1.0,7.0,5.0,2021.0,18.0,63.5
1619,8.785738093237425,6.0,8.0,4.0,1.0,8.0,5.0,2021.0,19.0,71.5
1620,9.125754307849787,0.0,9.0,1.0,1.0,9.0,5.0,2021.0,20.0,34.5
1621,8.948563657173924,4.0,2.0,4.0,1.0,10.0,5.0,2021.0,21.0,38.0
1622,8.099447864830703,7.0,1.0,2.0,1.0,11.0,5.0,2021.0,22.0,38.0
1623,7.840743125419002,2.0,2.0,4.0,1.0,12.0,5.0,2021.0,23.0,55.5
1624,7.729468192153975,7.0,1.0,2.0,1.0,13.0,5.0,2021.0,24.0,55.5
1625,8.823956592620245,6.0,3.0,8.0,1.0,14.0,5.0,2021.0,0.0,63.5
1626,7.393121741062871,4.0,7.0,2.0,1.0,15.0,5.0,2021.0,1.0,38.0
1627,10.069469780422487,1.0,4.0,6.0,1.0,16.0,5.0,2021.0,2.0,38.0
1628,9.506951057075081,0.0,3.0,8.0,1.0,17.0,5.0,2021.0,3.0,75.0
1629,10.229138145833533,2.0,9.0,1.0,1.0,18.0,5.0,2021.0,4.0,38.0
1630,7.73045973746904,3.0,9.0,1.0,1.0,19.0,5.0,2021.0,5.0,34.5
1631,8.44653978663195,5.0,6.0,9.0,1.0,20.0,5.0,2021.0,6.0,71.5
1632,7.842472390442808,5.0,2.0,4.0,1.0,21.0,5.0,2021.0,7.0,45.5
1633,9.558725805914989,2.0,3.0,8.0,1.0,22.0,5.0,2021.0,8.0,63.5
1634,9.981861444950821,5.0,7.0,2.0,1.0,23.0,5.0,2021.0,9.0,57.5
1635,6.572570152143297,1.0,7.0,2.0,1.0,24.0,5.0,2021.0,10.0,38.0
1636,9.297225248450193,7.0,9.0,1.0,1.0,25.0,5.0,2021.0,11.0,71.5
1637,8.510941337851936,2.0,6.0,9.0,1.0,26.0,5.0,2021.0,12.0,45.5
1638,8.883472722110687,6.0,1.0,2.0,1.0,27.0,5.0,2021.0,13.0,38.0
1639,10.106473268790166,4.0,1.0,2.0,1.0,28.0,5.0,2021.0,14.0,63.5
1640,12.71777264152085,1.0,2.0,4.0,1.0,29.0,5.0,2021.0,15.0,75.0
1641,10.894073059404452,6.0,2.0,4.0,1.0,30.0,5.0,2021.0,16.0,55.5
1642,8.839009772778748,6.0,4.0,6.0,0.0,31.0,5.0,2021.0,17.0,68.5
1643,9.511967190987017,7.0,8.0,4.0,0.0,1.0,6.0,2021.0,18.0,45.5
1644,7.130694622235936,3.0,9.0,1.0,0.0,2.0,6.0,2021.0,19.0,75.0
1645,8.326801722251158,1.0,7.0,2.0,0.0,3.0,6.0,2021.0,20.0,45.5
1646,8.240409483482514,0.0,1.0,2.0,0.0,4.0,6.0,2021.0,21.0,75.0
1647,10.469843746894087,6.0,6.0,9.0,0.0,5.0,6.0,2021.0,22.0,63.5
1648,13.216641877316857,3.0,1.0,2.0,0.0,6.0,6.0,2021.0,23.0,71.5
1649,7.710061849391614,0.0,7.0,2.0,0.0,7.0,6.0,2021.0,24.0,57.5
1650,8.7885687777731,0.0,9.0,1.0,0.0,8.0,6.0,2021.0,0.0,68.5
1651,7.7260851678794555,1.0,3.0,8.0,0.0,9.0,6.0,2021.0,1.0,63.5
1652,8.797385735906715,0.0,5.0,3.0,0.0,10.0,6.0,2021.0,2.0,75.0
1653,9.192234098313502,6.0,6.0,9.0,0.0,11.0,6.0,2021.0,3.0,34.5
1654,8.170589003993905,7.0,7.0,2.0,0.0,12.0,6.0,2021.0,4.0,55.5
1655,8.493919479908273,6.0,3.0,8.0,0.0,13.0,6.0,2021.0,5.0,38.0
1656,8.827254705830542,0.0,3.0,8.0,0.0,14.0,6.0,2021.0,6.0,34.5
1657,9.743274806905816,2.0,2.0,4.0,0.0,15.0,6.0,2021.0,7.0,45.5
1658,6.7186186253082445,3.0,6.0,9.0,0.0,16.0,6.0,2021.0,8.0,45.5
1659,9.606272285688009,3.0,9.0,1.0,0.0,17.0,6.0,2021.0,9.0,45.5
1660,11.374835005343547,2.0,4.0,6.0,0.0,18.0,6.0,2021.0,10.0,47.0
1661,10.896341085138092,1.0,2.0,4.0,0.0,19.0,6.0,2021.0,11.0,75.0
1662,11.750915426997445,5.0,4.0,6.0,0.0,20.0,6.0,2021.0,12.0,38.0
1663,11.06820036568721,0.0,6.0,9.0,0.0,21.0,6.0,2021.0,13.0,75.0
1664,12.106464437313818,6.0,2.0,4.0,0.0,22.0,6.0,2021.0,14.0,71.5
1665,9.889707707063694,6.0,6.0,9.0,0.0,23.0,6.0,2021.0,15.0,63.5
1666,13.687566597985224,7.0,3.0,8.0,0.0,24.0,6.0,2021.0,16.0,71.5
1667,8.114007629858849,1.0,5.0,3.0,0.0,25.0,6.0,2021.0,17.0,68.5
1668,8.108836729064839,1.0,8.0,4.0,0.0,26.0,6.0,2021.0,18.0,45.5
1669,11.59383690111776,0.0,3.0,8.0,0.0,27.0,6.0,2021.0,19.0,47.0
1670,10.329031032063435,1.0,4.0,6.0,0.0,28.0,6.0,2021.0,20.0,57.5
1671,10.524792312255853,2.0,9.0,1.0,0.0,29.0,6.0,2021.0,21.0,63.5
1672,13.511948329378578,1.0,1.0,2.0,0.0,30.0,6.0,2021.0,22.0,71.5
1673,12.976672629059971,3.0,8.0,4.0,0.0,31.0,6.0,2021.0,23.0,55.5
1674,10.610187232278227,3.0,2.0,4.0,0.0,1.0,7.0,2021.0,24.0,34.5
1675,9.175345004944994,2.0,1.0,2.0,0.0,2.0,7.0,2021.0,0.0,57.5
1676,7.703604165605686,4.0,9.0,1.0,0.0,3.0,7.0,2021.0,1.0,45.5
1677,8.365342555489113,6.0,2.0,4.0,0.0,4.0,7.0,2021.0,2.0,47.0
1678,7.9986375593188725,4.0,2.0,4.0,0.0,5.0,7.0,2021.0,3.0,68.5
1679,9.641329228761043,1.0,8.0,4.0,0.0,6.0,7.0,2021.0,4.0,34.5
1680,7.908695624893947,5.0,7.0,2.0,0.0,7.0,7.0,2021.0,5.0,63.5
1681,9.304565000996595,6.0,3.0,8.0,0.0,8.0,7.0,2021.0,6.0,47.0
1682,8.166061652130395,7.0,9.0,1.0,0.0,9.0,7.0,2021.0,7.0,75.0
1683,7.2828000385372045,1.0,3.0,8.0,0.0,10.0,7.0,2021.0,8.0,55.5
1684,9.77792282878746,2.0,3.0,8.0,0.0,11.0,7.0,2021.0,9.0,55.5
1685,10.598413284436305,6.0,9.0,1.0,0.0,12.0,7.0,2021.0,10.0,47.0
1686,5.677350911066906,2.0,7.0,2.0,0.0,13.0,7.0,2021.0,11.0,55.5
1687,7.430089507686335,4.0,2.0,4.0,0.0,14.0,7.0,2021.0,12.0,47.0
1688,6.977678604508909,1.0,3.0,8.0,0.0,15.0,7.0,2021.0,13.0,34.5
1689,7.268007455884545,0.0,7.0,2.0,0.0,16.0,7.0,2021.0,14.0,63.5
1690,10.285977701782945,4.0,3.0,8.0,0.0,17.0,7.0,2021.0,15.0,71.5
1691,9.280388148483969,0.0,6.0,9.0,0.0,18.0,7.0,2021.0,16.0,75.0
1692,10.330577959101545,7.0,5.0,3.0,0.0,19.0,7.0,2021.0,17.0,34.5
1693,11.143182241970246,0.0,2.0,4.0,0.0,20.0,7.0,2021.0,18.0,71.5
1694,11.412164253700961,7.0,1.0,2.0,0.0,21.0,7.0,2021.0,19.0,45.5
1695,8.289643411292179,2.0,8.0,4.0,0.0,22.0,7.0,2021.0,20.0,34.5
1696,12.122073164319488,3.0,4.0,6.0,0.0,23.0,7.0,2021.0,21.0,55.5
1697,11.306732546761957,2.0,1.0,2.0,0.0,24.0,7.0,2021.0,22.0,45.5
1698,11.880936571182875,2.0,2.0,4.0,0.0,25.0,7.0,2021.0,23.0,75.0
1699,10.215154273971741,2.0,8.0,4.0,0.0,26.0,7.0,2021.0,24.0,38.0
1700,10.087130410823635,2.0,3.0,8.0,0.0,27.0,7.0,2021.0,0.0,34.5
1701,9.48827532279404,2.0,8.0,4.0,0.0,28.0,7.0,2021.0,1.0,75.0
1702,12.56464150813153,0.0,8.0,4.0,0.0,29.0,7.0,2021.0,2.0,63.5
1703,9.485125093737329,2.0,1.0,2.0,0.0,30.0,7.0,2021.0,3.0,71.5
1704,7.550065833976927,5.0,2.0,4.0,0.0,31.0,7.0,2021.0,4.0,38.0
1705,10.050312215884048,3.0,5.0,3.0,0.0,1.0,8.0,2021.0,5.0,63.5
1706,9.835952609719726,5.0,1.0,2.0,0.0,2.0,8.0,2021.0,6.0,55.5
1707,7.685646374827726,3.0,9.0,1.0,0.0,3.0,8.0,2021.0,7.0,57.5
1708,11.183253358641544,6.0,1.0,2.0,0.0,4.0,8.0,2021.0,8.0,57.5
1709,7.210875286021489,1.0,1.0,2.0,0.0,5.0,8.0,2021.0,9.0,47.0
1710,8.164053329761597,5.0,7.0,2.0,0.0,6.0,8.0,2021.0,10.0,34.5
1711,9.00222279900083,5.0,7.0,2.0,0.0,7.0,8.0,2021.0,11.0,75.0
1712,9.658785972376293,5.0,1.0,2.0,0.0,8.0,8.0,2021.0,12.0,38.0
1713,9.021987445304028,4.0,6.0,9.0,0.0,9.0,8.0,2021.0,13.0,47.0
1714,7.98579430272072,0.0,7.0,2.0,0.0,10.0,8.0,2021.0,14.0,75.0
1715,8.938543192721644,3.0,7.0,2.0,0.0,11.0,8.0,2021.0,15.0,45.5
1716,12.611552926727503,0.0,1.0,2.0,0.0,12.0,8.0,2021.0,16.0,75.0
1717,10.114505950509018,3.0,1.0,2.0,0.0,13.0,8.0,2021.0,17.0,45.5
1718,6.909845525587544,5.0,2.0,4.0,0.0,14.0,8.0,2021.0,18.0,34.5
1719,9.999512356454025,1.0,9.0,1.0,0.0,15.0,8.0,2021.0,19.0,38.0
1720,10.737595982598922,2.0,9.0,1.0,0.0,16.0,8.0,2021.0,20.0,71.5
1721,11.01408243894325,7.0,1.0,2.0,0.0,17.0,8.0,2021.0,21.0,75.0
1722,10.031007071946501,4.0,5.0,3.0,0.0,18.0,8.0,2021.0,22.0,68.5
1723,13.481998385707158,7.0,6.0,9.0,0.0,19.0,8.0,2021.0,23.0,68.5
1724,8.13814993793034,7.0,5.0,3.0,0.0,20.0,8.0,2021.0,24.0,38.0
1725,10.813474948708695,2.0,2.0,4.0,0.0,21.0,8.0,2021.0,0.0,75.0
1726,11.218188533349648,1.0,7.0,2.0,0.0,22.0,8.0,2021.0,1.0,45.5
1727,8.313050203240321,1.0,3.0,8.0,0.0,23.0,8.0,2021.0,2.0,68.5
1728,6.570166597421228,0.0,4.0,6.0,0.0,24.0,8.0,2021.0,3.0,75.0
1729,8.01639033557409,1.0,3.0,8.0,0.0,25.0,8.0,2021.0,4.0,57.5
1730,8.650709404163472,2.0,5.0,3.0,0.0,26.0,8.0,2021.0,5.0,38.0
